1	946.092000
2	2006.554000
3	684.830000
4	2035.656000
5	1299.432000
6	1373.144000
7	785.344000
8	655.922000
9	693.580000
10	1793.560000
11	1612.476000
12	576.114000
13	553.434000
14	1460.656000
15	2056.680000
16	511.922000
17	1926.308000
18	891.486000
19	763.014000
20	1588.540000
21	1884.350000
22	1042.800000
23	1503.458000
24	448.358000
25	1239.552000
26	1584.504000
27	530.648000
28	1044.456000
29	866.334000
30	1715.452000
31	537.598000
32	907.700000
33	818.468000
34	845.198000
35	817.454000
36	686.430000
37	1420.234000
38	1520.324000
39	1889.432000
40	606.690000
41	591.784000
42	1050.864000
43	1285.820000
44	1168.176000
45	2336.284000
46	1348.420000
47	534.810000
48	816.732000
49	603.772000
50	823.536000
51	532.170000
52	557.904000
53	921.274000
54	773.202000
55	1120.700000
56	2074.870000
57	1287.570000
58	2002.792000
59	1250.860000
60	832.696000
61	1134.802000
62	1819.098000
63	768.204000
64	930.500000
65	898.448000
66	764.616000
67	868.440000
68	1141.024000
69	936.408000
70	887.546000
71	886.344000
72	957.086000
73	856.832000
74	536.694000
75	806.204000
76	991.448000
77	908.342000
78	887.732000
79	967.374000
80	720.006000
81	1171.720000
82	1693.360000
83	1263.222000
84	752.590000
85	1392.428000
86	761.782000
87	735.604000
88	1429.818000
89	1393.030000
90	739.168000
91	876.110000
92	1405.310000
93	2624.318000
94	714.922000
95	688.458000
96	643.606000
97	836.202000
98	524.420000
99	988.024000
100	1825.166000
