0	1
0.1	0.98864
0.2	0.97747
0.3	0.96636
0.4	0.95561
0.5	0.94526
0.6	0.93533
0.7	0.92594
0.8	0.91702
0.9	0.90841
1	0.8998
1.1	0.89077
1.2	0.88166
1.3	0.87288
1.4	0.86431
1.5	0.85544
1.6	0.84666
1.7	0.83799
1.8	0.82948
1.9	0.82114
2	0.81278
2.1	0.80466
2.2	0.79669
2.3	0.78912
2.4	0.78173
2.5	0.77441
2.6	0.76732
2.7	0.76035
2.8	0.75348
2.9	0.74642
3	0.73957
3.1	0.7329
3.2	0.72654
3.3	0.72064
3.4	0.71464
3.5	0.70878
3.6	0.7032
3.7	0.69813
3.8	0.6927
3.9	0.68731
4	0.68216
4.1	0.67644
4.2	0.671
4.3	0.66551
4.4	0.66002
4.5	0.65477
4.6	0.64991
4.7	0.64481
4.8	0.63962
4.9	0.63439
5	0.62925
5.1	0.62469
5.2	0.61996
5.3	0.61516
5.4	0.61054
5.5	0.60567
5.6	0.60131
5.7	0.59694
5.8	0.59285
5.9	0.58845
6	0.58407
6.1	0.57963
6.2	0.57507
6.3	0.57027
6.4	0.56605
6.5	0.56156
6.6	0.55651
6.7	0.55167
6.8	0.54679
6.9	0.54169
7	0.53712
7.1	0.53244
7.2	0.52787
7.3	0.52361
7.4	0.51924
7.5	0.51505
7.6	0.51092
7.7	0.50692
7.8	0.50294
7.9	0.49908
8	0.49482
8.1	0.49044
8.2	0.48564
8.3	0.48115
8.4	0.47698
8.5	0.47302
8.6	0.46925
8.7	0.46532
8.8	0.46175
8.9	0.45853
9	0.45536
9.1	0.45243
9.2	0.44956
9.3	0.4468
9.4	0.44427
9.5	0.44176
9.6	0.43936
9.7	0.43723
9.8	0.43496
9.9	0.43262
10	0.43001
10.1	0.4275
10.2	0.42525
10.3	0.42317
10.4	0.42099
10.5	0.41856
10.6	0.41579
10.7	0.4128
10.8	0.40986
10.9	0.40645
11	0.40326
11.1	0.39988
11.2	0.39684
11.3	0.39355
11.4	0.39042
11.5	0.38728
11.6	0.38415
11.7	0.38109
11.8	0.37806
11.9	0.37487
12	0.37133
12.1	0.36772
12.2	0.36457
12.3	0.36162
12.4	0.35902
12.5	0.35644
12.6	0.35395
12.7	0.35156
12.8	0.34902
12.9	0.34617
13	0.34309
13.1	0.33996
13.2	0.337
13.3	0.33398
13.4	0.33074
13.5	0.32767
13.6	0.32492
13.7	0.32223
13.8	0.31928
13.9	0.31578
14	0.31234
14.1	0.30909
14.2	0.30565
14.3	0.30228
14.4	0.29881
14.5	0.29514
14.6	0.29123
14.7	0.28728
14.8	0.28318
14.9	0.27932
15	0.27561
15.1	0.27189
15.2	0.26802
15.3	0.26419
15.4	0.2604
15.5	0.25717
15.6	0.2535
15.7	0.2503
15.8	0.24694
15.9	0.24402
16	0.24101
16.1	0.23826
16.2	0.2354
16.3	0.23231
16.4	0.22944
16.5	0.22673
16.6	0.22418
16.7	0.22168
16.8	0.2191
16.9	0.2165
17	0.21405
17.1	0.2116
17.2	0.20935
17.3	0.20715
17.4	0.2052
17.5	0.20325
17.6	0.20108
17.7	0.19883
17.8	0.19648
17.9	0.19465
18	0.19274
18.1	0.19092
18.2	0.18922
18.3	0.1875
18.4	0.18591
18.5	0.1842
18.6	0.1826
18.7	0.18085
18.8	0.17886
18.9	0.17731
19	0.17598
19.1	0.17453
19.2	0.17312
19.3	0.17175
19.4	0.17029
19.5	0.16903
19.6	0.16766
19.7	0.16675
19.8	0.16543
19.9	0.16444
20	0.16344
20.1	0.16248
20.2	0.16167
20.3	0.161
20.4	0.15981
20.5	0.15855
20.6	0.15763
20.7	0.15701
20.8	0.15623
20.9	0.15529
21	0.15401
21.1	0.15264
21.2	0.15129
21.3	0.15061
21.4	0.14989
21.5	0.14893
21.6	0.14799
21.7	0.14733
21.8	0.1464
21.9	0.14553
22	0.14471
22.1	0.14397
22.2	0.14342
22.3	0.14263
22.4	0.14144
22.5	0.14001
22.6	0.13853
22.7	0.13661
22.8	0.13486
22.9	0.13317
23	0.13164
23.1	0.13003
23.2	0.12834
23.3	0.12673
23.4	0.12512
23.5	0.12325
23.6	0.12121
23.7	0.1194
23.8	0.11774
23.9	0.11623
24	0.11488
24.1	0.11336
24.2	0.11145
24.3	0.10962
24.4	0.10793
24.5	0.10611
24.6	0.1045
24.7	0.10297
24.8	0.10155
24.9	0.10005
25	0.098611
25.1	0.09694
25.2	0.09544
25.3	0.093786
25.4	0.092138
25.5	0.090734
25.6	0.089243
25.7	0.087587
25.8	0.086145
