1	2769.062000
2	1395.338000
3	273.370000
4	1912.204000
5	2425.794000
6	4393.626000
7	5483.806000
8	7978.482000
9	3396.806000
10	10325.312000
11	5825.298000
12	8962.788000
13	3076.904000
14	11931.824000
15	1386.860000
16	9812.588000
17	2981.704000
18	10425.242000
19	4900.958000
20	2721.020000
21	8190.844000
22	1905.914000
23	981.586000
24	5858.822000
25	9008.672000
26	810.066000
27	2820.682000
28	14742.944000
29	1932.162000
30	13087.460000
31	23560.204000
32	5183.802000
33	1320.994000
34	286.440000
35	15769.654000
36	2476.734000
37	3051.548000
38	884.894000
39	8410.620000
40	9745.354000
41	6082.084000
42	8804.112000
43	3461.716000
44	569.064000
45	3198.178000
46	3985.956000
47	11037.614000
48	7751.714000
49	4991.308000
50	3744.258000
51	34136.612000
52	1898.642000
53	1169.020000
54	1350.226000
55	17009.272000
56	636.286000
57	10733.434000
58	4899.808000
59	2699.888000
60	2710.036000
61	2857.076000
62	9127.306000
63	3742.224000
64	1964.586000
65	26893.720000
66	6183.676000
67	9608.868000
68	7473.932000
69	3491.350000
70	659.592000
71	24971.190000
72	1099.240000
73	29005.804000
74	1592.442000
75	517.000000
76	2611.074000
77	2053.238000
78	1451.508000
79	1693.918000
80	5497.548000
81	20964.336000
82	4219.186000
83	7520.614000
84	9424.034000
85	7145.052000
86	1730.040000
87	6934.656000
88	12810.804000
89	2986.348000
90	8129.786000
91	1131.454000
92	542.854000
93	9164.534000
94	655.252000
95	4333.584000
96	7078.000000
97	991.916000
98	4046.074000
99	2505.380000
100	4405.302000
