0	0.10991	0.10991
0.1	0.11033	0.10972
0.2	0.11081	0.10953
0.3	0.1113	0.1093
0.4	0.11181	0.10909
0.5	0.11233	0.10886
0.6	0.11283	0.10864
0.7	0.11336	0.10843
0.8	0.11388	0.10825
0.9	0.11441	0.10808
1	0.11501	0.10789
1.1	0.11556	0.1077
1.2	0.1161	0.10749
1.3	0.1166	0.10724
1.4	0.11704	0.10698
1.5	0.11748	0.10663
1.6	0.11793	0.10631
1.7	0.11837	0.10606
1.8	0.11881	0.10587
1.9	0.1193	0.10559
2	0.11978	0.10525
2.1	0.12023	0.10488
2.2	0.12057	0.10449
2.3	0.12097	0.1041
2.4	0.1214	0.10376
2.5	0.12187	0.10338
2.6	0.1223	0.10293
2.7	0.12275	0.10252
2.8	0.12321	0.1021
2.9	0.12358	0.10167
3	0.12393	0.10133
3.1	0.1243	0.10096
3.2	0.12466	0.10057
3.3	0.12505	0.10019
3.4	0.12546	0.09977
3.5	0.12581	0.099308
3.6	0.12618	0.098856
3.7	0.12653	0.098388
3.8	0.12688	0.097917
3.9	0.12723	0.097478
4	0.12758	0.097029
4.1	0.12789	0.096537
4.2	0.12822	0.095989
4.3	0.12858	0.095414
4.4	0.12891	0.094817
4.5	0.1292	0.094246
4.6	0.12949	0.093616
4.7	0.12986	0.092957
4.8	0.13022	0.092322
4.9	0.13056	0.091665
5	0.13091	0.091008
5.1	0.13123	0.090324
5.2	0.13153	0.089702
5.3	0.13189	0.089093
5.4	0.13218	0.088418
5.5	0.13245	0.087788
5.6	0.13274	0.087185
5.7	0.13296	0.08664
5.8	0.13315	0.086145
5.9	0.1333	0.085705
6	0.13345	0.085329
6.1	0.1336	0.084942
6.2	0.1338	0.084569
6.3	0.13396	0.084294
6.4	0.13409	0.084059
6.5	0.13417	0.083801
6.6	0.13425	0.083577
6.7	0.13432	0.083357
6.8	0.13441	0.08312
6.9	0.13448	0.082886
7	0.13448	0.082608
7.1	0.13449	0.082265
7.2	0.13457	0.0819
7.3	0.13472	0.0816
7.4	0.13483	0.081315
7.5	0.13493	0.081023
7.6	0.13503	0.080718
7.7	0.13513	0.080419
7.8	0.13527	0.080102
7.9	0.13542	0.079751
8	0.13559	0.079429
8.1	0.13577	0.079043
8.2	0.13593	0.078663
8.3	0.13608	0.07831
8.4	0.13626	0.077969
8.5	0.13645	0.077638
8.6	0.13661	0.077295
8.7	0.1368	0.076942
8.8	0.13703	0.076556
8.9	0.13729	0.076167
9	0.13753	0.075716
9.1	0.13777	0.075353
9.2	0.13806	0.074965
9.3	0.13831	0.074562
9.4	0.13851	0.074122
9.5	0.13872	0.073709
9.6	0.13893	0.073324
9.7	0.13915	0.07295
9.8	0.13932	0.072569
9.9	0.13949	0.072175
10	0.13966	0.071817
10.1	0.1398	0.071372
10.2	0.13992	0.070871
10.3	0.1401	0.070422
10.4	0.14029	0.069956
10.5	0.14054	0.069503
10.6	0.14082	0.069044
10.7	0.14105	0.068565
10.8	0.14128	0.068095
10.9	0.14153	0.067595
11	0.14176	0.067116
11.1	0.14195	0.066602
11.2	0.14213	0.06609
11.3	0.14226	0.065468
11.4	0.14239	0.064899
11.5	0.14253	0.06437
11.6	0.14263	0.063831
11.7	0.14275	0.063281
11.8	0.14278	0.062715
11.9	0.14283	0.062148
12	0.14287	0.061581
12.1	0.14293	0.061079
12.2	0.14297	0.060573
12.3	0.14296	0.060069
12.4	0.14292	0.059592
12.5	0.14293	0.059116
12.6	0.14288	0.058662
12.7	0.14287	0.058124
12.8	0.14289	0.057571
12.9	0.14289	0.057014
13	0.14291	0.056486
13.1	0.14288	0.055978
13.2	0.14284	0.055439
13.3	0.1428	0.054804
13.4	0.14276	0.054092
13.5	0.14268	0.053352
13.6	0.14268	0.052568
13.7	0.1427	0.051828
13.8	0.14268	0.051084
13.9	0.14256	0.050367
14	0.14243	0.049593
14.1	0.14229	0.048816
14.2	0.14212	0.048085
14.3	0.14194	0.047417
14.4	0.14181	0.0467
14.5	0.14173	0.04606
14.6	0.1417	0.04541
14.7	0.14172	0.044698
14.8	0.14169	0.043957
14.9	0.14167	0.043201
15	0.14167	0.042396
15.1	0.14163	0.041638
15.2	0.14162	0.04084
15.3	0.1416	0.040053
15.4	0.14154	0.039208
15.5	0.14153	0.038358
15.6	0.14146	0.037502
15.7	0.14139	0.036703
15.8	0.14135	0.035845
15.9	0.14127	0.035017
16	0.14117	0.034181
16.1	0.14111	0.033353
16.2	0.14101	0.032554
16.3	0.14094	0.031735
16.4	0.1408	0.03091
16.5	0.14064	0.030104
16.6	0.14048	0.029322
16.7	0.14033	0.028464
16.8	0.14027	0.027601
16.9	0.1402	0.026829
17	0.14009	0.026105
17.1	0.14	0.02532
17.2	0.13987	0.024522
17.3	0.13976	0.023808
17.4	0.13962	0.023028
17.5	0.1395	0.022256
17.6	0.13937	0.021435
17.7	0.13924	0.020566
17.8	0.13914	0.019664
17.9	0.13906	0.018816
18	0.13899	0.017948
18.1	0.13898	0.017153
18.2	0.13902	0.016328
18.3	0.13899	0.01551
18.4	0.13898	0.014689
18.5	0.1389	0.013848
18.6	0.13883	0.013001
18.7	0.13878	0.012198
18.8	0.13872	0.011367
18.9	0.13859	0.010412
19	0.1384	0.0094862
19.1	0.13822	0.0085562
19.2	0.13802	0.0076316
19.3	0.13778	0.0067241
19.4	0.13757	0.0057524
19.5	0.1373	0.0047644
19.6	0.13704	0.0038046
19.7	0.13676	0.0028283
19.8	0.13642	0.0019057
19.9	0.136	0.0010327
20	0.1355	0.00019842
20.1	0.13496	-0.00064296
20.2	0.13443	-0.0015577
20.3	0.13397	-0.0024312
20.4	0.13352	-0.0033076
20.5	0.13299	-0.0042076
20.6	0.13241	-0.005106
20.7	0.13182	-0.005972
20.8	0.13126	-0.0068287
20.9	0.13066	-0.0076555
21	0.13009	-0.0084202
21.1	0.12952	-0.0092308
21.2	0.12897	-0.010115
21.3	0.12841	-0.010907
21.4	0.12783	-0.01163
21.5	0.12724	-0.012358
21.6	0.12665	-0.013021
21.7	0.12603	-0.013707
21.8	0.12541	-0.014416
21.9	0.12477	-0.015171
22	0.12412	-0.015934
22.1	0.12342	-0.016646
22.2	0.12267	-0.017339
22.3	0.12195	-0.018063
22.4	0.1212	-0.018738
22.5	0.12045	-0.019403
22.6	0.11974	-0.020101
22.7	0.11904	-0.020819
22.8	0.11834	-0.021491
22.9	0.11763	-0.022149
23	0.11697	-0.022824
23.1	0.11633	-0.023509
23.2	0.11575	-0.02426
23.3	0.11518	-0.024988
23.4	0.11457	-0.025707
23.5	0.11394	-0.026376
23.6	0.11328	-0.027018
23.7	0.11271	-0.027656
23.8	0.11207	-0.028277
23.9	0.1114	-0.028873
24	0.11068	-0.029481
24.1	0.10999	-0.030156
24.2	0.10926	-0.03087
24.3	0.10847	-0.031559
24.4	0.10766	-0.032216
24.5	0.1069	-0.032859
24.6	0.10618	-0.033471
24.7	0.10547	-0.034009
24.8	0.10473	-0.034548
24.9	0.104	-0.035111
25	0.10335	-0.035615
25.1	0.10263	-0.036163
25.2	0.10193	-0.036717
25.3	0.10126	-0.037325
25.4	0.10064	-0.037932
25.5	0.099984	-0.03854
25.6	0.099333	-0.039073
25.7	0.098597	-0.039594
25.8	0.097908	-0.040056
25.9	0.097265	-0.040495
26	0.096527	-0.040901
26.1	0.095752	-0.041284
26.2	0.094924	-0.041639
26.3	0.094048	-0.042029
26.4	0.093193	-0.042393
26.5	0.092385	-0.04277
26.6	0.091593	-0.043074
26.7	0.090839	-0.04336
26.8	0.090093	-0.043597
26.9	0.089288	-0.043781
27	0.088484	-0.043892
27.1	0.087669	-0.044001
27.2	0.086874	-0.0441
27.3	0.086103	-0.044183
27.4	0.085384	-0.044277
27.5	0.084663	-0.044378
27.6	0.083959	-0.04449
27.7	0.083302	-0.044619
27.8	0.082606	-0.044878
27.9	0.081944	-0.045129
28	0.081322	-0.045413
28.1	0.080722	-0.045722
28.2	0.080092	-0.046008
28.3	0.07946	-0.046294
28.4	0.078817	-0.046552
28.5	0.078092	-0.046741
28.6	0.077369	-0.046938
28.7	0.07669	-0.047137
28.8	0.076051	-0.047315
28.9	0.075457	-0.047446
29	0.074849	-0.047561
29.1	0.074148	-0.047706
29.2	0.073415	-0.047831
29.3	0.072709	-0.047971
29.4	0.072009	-0.048091
29.5	0.071368	-0.048156
29.6	0.070788	-0.048252
29.7	0.070228	-0.04835
29.8	0.069682	-0.048379
29.9	0.069068	-0.048453
30	0.068422	-0.048602
30.1	0.06779	-0.048763
30.2	0.067181	-0.048869
30.3	0.066579	-0.04896
30.4	0.066022	-0.049047
30.5	0.065467	-0.049147
30.6	0.064922	-0.049267
30.7	0.064361	-0.04938
30.8	0.063766	-0.049472
30.9	0.063169	-0.049618
31	0.062564	-0.049748
31.1	0.062017	-0.04987
31.2	0.061438	-0.049997
31.3	0.06077	-0.050215
31.4	0.060098	-0.050344
31.5	0.05945	-0.050429
31.6	0.05874	-0.050533
31.7	0.058011	-0.050638
31.8	0.05728	-0.050739
31.9	0.056495	-0.050873
32	0.055717	-0.050986
32.1	0.05491	-0.05112
32.2	0.054175	-0.051214
32.3	0.053484	-0.051269
32.4	0.052797	-0.051418
32.5	0.052121	-0.051589
32.6	0.051437	-0.051784
32.7	0.050711	-0.051964
32.8	0.049968	-0.052184
32.9	0.049299	-0.052366
33	0.04861	-0.052529
33.1	0.047885	-0.052637
33.2	0.047242	-0.052682
33.3	0.046538	-0.052782
33.4	0.045791	-0.052901
33.5	0.045065	-0.052954
33.6	0.044355	-0.052974
33.7	0.043697	-0.05309
33.8	0.043034	-0.053198
33.9	0.042337	-0.053245
34	0.041595	-0.053211
34.1	0.040833	-0.053254
34.2	0.040183	-0.053339
34.3	0.03951	-0.053455
34.4	0.038759	-0.053578
34.5	0.037933	-0.053726
34.6	0.037095	-0.053893
34.7	0.036303	-0.054062
34.8	0.035578	-0.054224
34.9	0.034874	-0.054393
35	0.034113	-0.054592
35.1	0.033344	-0.054763
35.2	0.032559	-0.054963
35.3	0.031734	-0.055202
35.4	0.030909	-0.055376
35.5	0.03015	-0.055565
35.6	0.029391	-0.055697
35.7	0.028683	-0.055825
35.8	0.027974	-0.055944
35.9	0.02732	-0.056121
36	0.026587	-0.056335
36.1	0.025834	-0.05653
36.2	0.025103	-0.056675
36.3	0.024271	-0.056823
36.4	0.023469	-0.056949
36.5	0.02265	-0.057099
36.6	0.021819	-0.057325
36.7	0.020909	-0.057559
36.8	0.020007	-0.057801
36.9	0.019098	-0.058017
37	0.018191	-0.058187
37.1	0.017236	-0.058407
37.2	0.016302	-0.05863
37.3	0.015321	-0.058831
37.4	0.014339	-0.059004
37.5	0.013394	-0.059119
37.6	0.012405	-0.059229
37.7	0.011438	-0.059387
37.8	0.010453	-0.059542
37.9	0.0095132	-0.059619
38	0.0084956	-0.059662
38.1	0.0074993	-0.059773
38.2	0.0064857	-0.059888
38.3	0.0055127	-0.059947
38.4	0.004577	-0.060003
38.5	0.0036129	-0.060037
38.6	0.0026511	-0.060155
38.7	0.0016892	-0.060307
38.8	0.00071668	-0.060472
38.9	-0.00019694	-0.060653
39	-0.001124	-0.060811
39.1	-0.0021301	-0.060978
39.2	-0.0031903	-0.061135
39.3	-0.0042542	-0.061312
39.4	-0.0053556	-0.061554
39.5	-0.0063532	-0.06177
39.6	-0.007276	-0.062016
39.7	-0.008149	-0.062258
39.8	-0.0090867	-0.06252
39.9	-0.0099882	-0.0628
40	-0.010912	-0.063117
40.1	-0.011897	-0.063417
